restaurant_id,area,city,name,price,avg_rating,total_ratings,food_type,address,delivery_time_min,primary_cuisine,delivery_pressure,rating_weakness,review_uncertainty,attention_score,attention_tier
443929,Himayath Nagar,Hyderabad,Delite Pizza And Shakes,200.0,2.9,80,"Pizzas,Beverages",Himayath Nagar,52,Pizzas,0.5613953488372093,0.8539534883720931,0.5911627906976744,66.97441860465116,Priority
390867,Santoshnagar / Saidabad,Hyderabad,S V Food Court,200.0,2.9,80,Chinese,Santoshnagar & Saidabad,52,Chinese,0.5613953488372093,0.8539534883720931,0.5911627906976744,66.97441860465116,Priority
313809,Kothapet,Hyderabad,Occasionkart.Com,800.0,2.9,80,"Desserts,Bakery",Chaitanyapuri,52,Desserts,0.5613953488372093,0.8539534883720931,0.5911627906976744,66.97441860465116,Priority
389858,Himayath Nagar,Hyderabad,I Creamy Cafe,200.0,2.9,80,North Indian,Himayath Nagar,52,North Indian,0.5613953488372093,0.8539534883720931,0.5911627906976744,66.97441860465116,Priority
311964,Saidabad,Hyderabad,Devikas Kitchen - Multi Cuisine,500.0,2.9,80,"Indian,Fast Food,Snacks",Saidabad,52,Indian,0.5613953488372093,0.8539534883720931,0.5911627906976744,66.97441860465116,Priority
384326,Nallakunta / Vidyanagar,Hyderabad,Guest House Coffee And Ice Cream Parlour,300.0,2.9,80,"Fast Food,Pizzas,Pastas,Beverages",Nallakunta & Vidyanagar,52,Fast Food,0.5613953488372093,0.8539534883720931,0.5911627906976744,66.97441860465116,Priority
427662,Kothapet / Dilsukhnagar,Hyderabad,Madhouse Pizzas And Thichshakes,300.0,2.9,80,"Beverages,Juices,Salads",Kothapet & Dilsukhnagar,52,Beverages,0.5613953488372093,0.8539534883720931,0.5911627906976744,66.97441860465116,Priority
407019,Kothapet / Dilsukhnagar,Hyderabad,Lalaji Dilli Wale,400.0,3.4,100,"North Indian,Chinese,Salads",Kothapet & Dilsukhnagar,65,North Indian,0.8037209302325582,0.6804651162790698,0.3418604651162791,66.82093023255815,Priority
129561,Banjara Hills,Hyderabad,Combo Stories By 10D Express,200.0,4.1,20,"Chinese,Indian,Thalis,North Indian,Pan-Asian,Oriental,Kebabs,Tandoor,Fast Food,Desserts,Asian,Combo,Grill,Hyderabadi,Lucknowi,Mughlai,Bowl Company, Keventers & more",Banjara Hills,66,Chinese,0.8223255813953488,0.3218604651162791,0.9176744186046512,66.62325581395349,Priority
235838,Banjara Hills,Hyderabad,Express By Ab'S,350.0,3.7,100,"Biryani,North Indian,Chinese,South Indian",Banjara Hills,67,Biryani,0.8441860465116279,0.6102325581395349,0.3418604651162791,66.18372093023255,Priority
179665,Amberpet,Hyderabad,Deccan Chinese Fast Food,200.0,2.9,80,"Chinese,Fast Food",Uppal Ramanthapur Amberpet,51,Chinese,0.5427906976744186,0.8539534883720931,0.5911627906976744,66.13720930232559,Priority
447004,Kothapet / Dilsukhnagar,Hyderabad,Cherrys Kitchen,200.0,2.9,80,"Arabian,Chinese,Beverages",Kothapet & Dilsukhnagar,51,Arabian,0.5427906976744186,0.8539534883720931,0.5911627906976744,66.13720930232559,Priority
441172,Himayath Nagar,Hyderabad,Virat Kitchen,300.0,2.9,80,North Indian  Chinese  Tandoor  Sweets  Beverages,Knowledge Park,51,North Indian  Chinese  Tandoor  Sweets  Beverages,0.5427906976744186,0.8539534883720931,0.5911627906976744,66.13720930232559,Priority
370690,Kavadiguda,Hyderabad,Rushty Reataurant Chat Sandwich And Juice,150.0,2.9,80,"Fast Food,Beverages,Juices",Nallakunta & Vidyanagar,51,Fast Food,0.5427906976744186,0.8539534883720931,0.5911627906976744,66.13720930232559,Priority
429384,Nallakunta / Vidyanagar,Hyderabad,Chichore Cafe,600.0,2.9,80,Italian  Beverages,Nallakunta & Vidyanagar,51,Italian  Beverages,0.5427906976744186,0.8539534883720931,0.5911627906976744,66.13720930232559,Priority
68209,Begumpet,Hyderabad,Reliance Bakery,300.0,4.3,20,Bakery  Desserts,Begumpet,76,Bakery  Desserts,0.9646511627906976,0.1232558139534883,0.9176744186046512,66.07674418604653,Priority
93035,Khilwat,Hyderabad,Dairy Den,200.0,3.5,20,"Desserts,Ice Cream,Beverages",Chowmahallal Palace,51,Desserts,0.5427906976744186,0.6646511627906977,0.9176744186046512,66.04186046511629,Priority
92830,Padmarao Nagar,Hyderabad,1D Cafe,200.0,3.7,20,Cafe,Padmarao-Nagar,53,Cafe,0.5804651162790697,0.6102325581395349,0.9176744186046512,65.83255813953488,Priority
240865,Lakdikapul,Hyderabad,Arabella House Of Arabic & Lebanese Cuisine,1000.0,3.7,20,Indian,Banjara Hills,53,Indian,0.5804651162790697,0.6102325581395349,0.9176744186046512,65.83255813953488,Priority
30941,Adikmet,Hyderabad,Urban Munchies (Us Pizza),300.0,3.2,20,Fast Food  Pizzas  Beverages  Desserts,Srt Colony  Adikmet,49,Fast Food  Pizzas  Beverages  Desserts,0.5060465116279069,0.7,0.9176744186046512,65.62558139534885,Priority
241381,Uppal,Hyderabad,Seema Ruchulu,300.0,3.6,100,"Indian,South Indian",Uppal,65,Indian,0.8037209302325582,0.6446511627906977,0.3418604651162791,65.56744186046512,Priority
455895,Charminar,Hyderabad,Gharib Nawaz Fast Food & Biryani,200.0,2.9,80,"Chinese,Beverages",Charminar,50,Chinese,0.5255813953488372,0.8539534883720931,0.5911627906976744,65.36279069767443,Priority
440721,Uppal,Hyderabad,Kfc Krishna Food Court,180.0,2.9,80,"Indian,Chinese",Uppal,50,Indian,0.5255813953488372,0.8539534883720931,0.5911627906976744,65.36279069767443,Priority
407008,Nallakunta / Vidyanagar,Hyderabad,Polpat,300.0,2.9,80,Indian,Nallakunta & Vidyanagar,50,Indian,0.5255813953488372,0.8539534883720931,0.5911627906976744,65.36279069767443,Priority
294627,Saidabad,Hyderabad,Klip2Deal Homefood,200.0,2.9,80,Indian,Santoshnagar & Saidabad,50,Indian,0.5255813953488372,0.8539534883720931,0.5911627906976744,65.36279069767443,Priority
387699,Charminar,Hyderabad,Burgersuncle,300.0,2.9,80,"American,Italian,Indian",Charminar,50,American,0.5255813953488372,0.8539534883720931,0.5911627906976744,65.36279069767443,Priority
419772,Kothapet / Dilsukhnagar,Hyderabad,Chai Sutta Bar Dilsukhnagar,300.0,2.9,80,"Beverages,Fast Food",Kothapet & Dilsukhnagar,50,Beverages,0.5255813953488372,0.8539534883720931,0.5911627906976744,65.36279069767443,Priority
70054,Bowenpally,Hyderabad,Sweet Heart Family Restaurant,300.0,3.7,1000,North Indian  Chinese  Biryani,Begumpet,74,North Indian  Chinese  Biryani,0.944186046511628,0.6102325581395349,0.0674418604651162,65.1953488372093,Priority
408751,Begumpet,Hyderabad,Vijju Ki Bandi,200.0,4.0,20,South Indian  Chaat  Sweets,Begumpet,61,South Indian  Chaat  Sweets,0.7144186046511628,0.4190697674418604,0.9176744186046512,65.16976744186047,Priority
377930,Uppal,Hyderabad,Baskin Robbins,250.0,4.0,20,Desserts  Ice Cream,Nacharam,61,Desserts  Ice Cream,0.7144186046511628,0.4190697674418604,0.9176744186046512,65.16976744186047,Priority
66936,Banjara Hills,Hyderabad,Cafe Graffiti Pizzeria,450.0,3.9,50,"Fast Food,Italian,Beverages",Rd Number 12,61,Fast Food,0.7144186046511628,0.4958139534883721,0.7832558139534884,65.16744186046512,Priority
4774,Adikmet,Hyderabad,Us Pizza,200.0,3.2,20,"Italian,Pizzas,Fast Food,Beverages,Desserts",O.U Road,48,Italian,0.4869767441860465,0.7,0.9176744186046512,64.76744186046513,Watch
9014,West Marredpally,Hyderabad,Triple A Bakery,100.0,3.9,100,Italian  Bakery,West Marredpally Road,70,Italian  Bakery,0.9013953488372092,0.4958139534883721,0.3418604651162791,64.75348837209303,Watch
52204,Bn Reddy Nagar,Hyderabad,Amaravathi Restaurant,400.0,4.0,50,"North Indian,Chinese",Champapet Rd,63,North Indian,0.7623255813953488,0.4190697674418604,0.7832558139534884,64.63720930232557,Watch
267550,Nacharam,Hyderabad,Pizza Paradise,300.0,4.3,20,Fast Food,Tarnaka Nacharam & Malkajigiri,73,Fast Food,0.932093023255814,0.1232558139534883,0.9176744186046512,64.61162790697674,Watch
71591,Banjara Hills,Hyderabad,Sandwich Eatery,250.0,4.0,100,Fast Food  Beverages,Sr Nagar,75,Fast Food  Beverages,0.9553488372093024,0.4190697674418604,0.3418604651162791,64.4953488372093,Watch
453346,Mehdipatnam,Hyderabad,Food Planet Restaurant,200.0,2.9,80,"Chinese,North Indian",Mehdipatnam,49,Chinese,0.5060465116279069,0.8539534883720931,0.5911627906976744,64.48372093023255,Watch
443002,Kothapet / Dilsukhnagar,Hyderabad,Rahmania Chat Corner,200.0,2.9,80,"Indian,Street Food",Kothapet & Dilsukhnagar,49,Indian,0.5060465116279069,0.8539534883720931,0.5911627906976744,64.48372093023255,Watch
423689,Asif Nagar,Hyderabad,Falak Restaurant And Banquet Hall,250.0,2.9,80,"Biryani,Chinese,Mughlai",Asif Nagar,49,Biryani,0.5060465116279069,0.8539534883720931,0.5911627906976744,64.48372093023255,Watch
222053,Himayath Nagar,Hyderabad,Stikstof,500.0,2.9,80,Ice Cream,Himayatnagar,49,Ice Cream,0.5060465116279069,0.8539534883720931,0.5911627906976744,64.48372093023255,Watch
401069,Kothapet / Dilsukhnagar,Hyderabad,Destino Re Defined,250.0,2.9,80,"Chinese,Indian,Biryani",Kothapet & Dilsukhnagar,49,Chinese,0.5060465116279069,0.8539534883720931,0.5911627906976744,64.48372093023255,Watch
452752,Kothapet / Dilsukhnagar,Hyderabad,Vaishnavi Tiffins Meals Fast Food,360.0,2.9,80,Chinese,Kothapet & Dilsukhnagar,49,Chinese,0.5060465116279069,0.8539534883720931,0.5911627906976744,64.48372093023255,Watch
313443,Mehdipatnam,Hyderabad,Al Madina Chicken Haleem,150.0,3.3,20,"North Indian,Chinese,Biryani",Migh Colony,48,North Indian,0.4869767441860465,0.6916279069767441,0.9176744186046512,64.47441860465116,Watch
396275,Kothapet / Dilsukhnagar,Hyderabad,The Country Wok,400.0,3.5,100,"Chinese,Beverages",Kothapet & Dilsukhnagar,63,Chinese,0.7623255813953488,0.6646511627906977,0.3418604651162791,64.4046511627907,Watch
361775,Sri Sai Tarun Enclave,Hyderabad,Bowls Kitchen,200.0,3.7,100,"North Indian,South Indian",Kothapet & Dilsukhnagar,65,North Indian,0.8037209302325582,0.6102325581395349,0.3418604651162791,64.36279069767443,Watch
435208,Kothapet / Dilsukhnagar,Hyderabad,Madhuban Grand,350.0,3.7,20,"North Indian,Chinese,Biryani,Snacks,Fast Food,Indian,Seafood",Kothapet & Dilsukhnagar,51,North Indian,0.5427906976744186,0.6102325581395349,0.9176744186046512,64.13720930232559,Watch
337297,Gowlipura,Hyderabad,Homely Kitchen,200.0,3.8,20,North Indian,Kothapet & Dilsukhnagar,53,North Indian,0.5804651162790697,0.5586046511627907,0.9176744186046512,64.02558139534884,Watch
337008,Padma Nagar Colony,Hyderabad,Mjr Pan Shop,100.0,4.2,20,"Paan,Indian",Santoshnagar & Saidabad,67,Paan,0.8441860465116279,0.2167441860465115,0.9176744186046512,63.927906976744175,Watch
8205,Habsiguda,Hyderabad,Taste Of India,600.0,4.2,20,"North Indian,Chinese,Continental",Habsiguda Main Road,67,North Indian,0.8441860465116279,0.2167441860465115,0.9176744186046512,63.927906976744175,Watch
16577,Habsiguda,Hyderabad,Blr Food Kourt,250.0,4.1,20,"Biryani,Chinese,North Indian",Vasanth Vihar Colony,63,Biryani,0.7623255813953488,0.3218604651162791,0.9176744186046512,63.92325581395348,Watch
154689,Tarnaka,Hyderabad,Hitex Santosh Family Dhaba,300.0,3.7,500,North Indian,Nacharam Police Station.,68,North Indian,0.8665116279069768,0.6102325581395349,0.1776744186046511,63.90465116279071,Watch
389517,Nallakunta / Vidyanagar,Hyderabad,Arabian Mandi House,420.0,2.9,80,Arabian,Nallakunta & Vidyanagar,48,Arabian,0.4869767441860465,0.8539534883720931,0.5911627906976744,63.62558139534884,Watch
447904,Nallakunta / Vidyanagar,Hyderabad,Vaishu'S Kitchen,300.0,2.9,80,"Biryani,Chinese",Nallakunta & Vidyanagar,48,Biryani,0.4869767441860465,0.8539534883720931,0.5911627906976744,63.62558139534884,Watch
443235,Kothapet / Dilsukhnagar,Hyderabad,Sri Raghavendra Tiffins & Meals,280.0,2.9,80,South Indian,Kothapet & Dilsukhnagar,48,South Indian,0.4869767441860465,0.8539534883720931,0.5911627906976744,63.62558139534884,Watch
402069,Nallakunta / Vidyanagar,Hyderabad,Juice It Up,150.0,2.9,80,Chaat  Beverages  Juices,Nallakunta & Vidyanagar,48,Chaat  Beverages  Juices,0.4869767441860465,0.8539534883720931,0.5911627906976744,63.62558139534884,Watch
403632,Somajiguda & Khairtabad,Hyderabad,Kushi Tiffin Center,100.0,2.9,80,South Indian,Somajiguda & Khairtabad,48,South Indian,0.4869767441860465,0.8539534883720931,0.5911627906976744,63.62558139534884,Watch
396976,Nallakunta / Vidyanagar,Hyderabad,Mamaz Almandi,300.0,2.9,80,Indian,Nallakunta & Vidyanagar,48,Indian,0.4869767441860465,0.8539534883720931,0.5911627906976744,63.62558139534884,Watch
404272,Nampally,Hyderabad,Halal Guys,300.0,2.9,80,"Fast Food,Beverages,Ice Cream",Nampally,48,Fast Food,0.4869767441860465,0.8539534883720931,0.5911627906976744,63.62558139534884,Watch
50658,Banjara Hills,Hyderabad,Keventers - Milkshakes And Desserts,300.0,4.0,50,"Beverages,Ice Cream,Desserts,Healthy Food",Gvk One Mall,62,Beverages,0.7386046511627907,0.4190697674418604,0.7832558139534884,63.56976744186047,Watch
49739,Banjara Hills,Hyderabad,Waffle House,400.0,3.9,20,Cafe  Desserts  Beverages,Raod No 12,55,Cafe  Desserts  Beverages,0.6148837209302326,0.4958139534883721,0.9176744186046512,63.37674418604651,Watch
413757,Himayath Nagar,Hyderabad,Bachelor Burgers,200.0,3.4,20,"Continental,Italian",Himayath Nagar,47,Continental,0.4693023255813953,0.6804651162790698,0.9176744186046512,63.28837209302325,Watch
3914,Karkhana,Hyderabad,Oh So Stoned,300.0,3.9,100,Ice Cream  Desserts,Vikrampuri Colony,68,Ice Cream  Desserts,0.8665116279069768,0.4958139534883721,0.3418604651162791,63.18372093023257,Watch
435748,Banjara Hills,Hyderabad,Haji Ali Fresh Fruit Juices,200.0,4.2,50,Beverages  Ice Cream  Fast Food,Banjara Hills,69,Beverages  Ice Cream  Fast Food,0.8869767441860466,0.2167441860465115,0.7832558139534884,63.16511627906976,Watch
181947,Kothapet,Hyderabad,Royal Fast Food,150.0,4.0,20,Chinese,Kothapet & Dilshuknagar,58,Chinese,0.6665116279069767,0.4190697674418604,0.9176744186046512,63.01395348837209,Watch
386898,Himayath Nagar,Hyderabad,Ayezas Kitchen,260.0,3.9,50,"Indian,Hyderabadi",Himayath Nagar,58,Indian,0.6665116279069767,0.4958139534883721,0.7832558139534884,63.01162790697674,Watch
403648,Banjara Hills,Hyderabad,Oh! Punjab,300.0,4.3,50,"Punjabi,North Indian,Chinese",Banjara Hills,75,Punjabi,0.9553488372093024,0.1232558139534883,0.7832558139534884,62.96976744186047,Watch
446189,Kothapet / Dilsukhnagar,Hyderabad,Sobremesa - Cakes And Dessets,300.0,4.4,20,Bakery  Desserts,Kothapet & Dilsukhnagar,74,Bakery  Desserts,0.944186046511628,0.0604651162790698,0.9176744186046512,62.95813953488371,Watch
383502,Uppal,Hyderabad,Sh Shawarma,200.0,2.9,80,Arabian  Fast Food,Uppal,47,Arabian  Fast Food,0.4693023255813953,0.8539534883720931,0.5911627906976744,62.83023255813954,Watch
214318,New Malakpet,Hyderabad,Pvr Cafe,400.0,3.5,20,"Snacks,Fast Food,American",Kothapet & Dilsukhnagar,47,Snacks,0.4693023255813953,0.6646511627906977,0.9176744186046512,62.73488372093024,Watch
4810,Banjara Hills,Hyderabad,Sitara Grand - Nizami Pakwaan,300.0,3.6,100,"Biryani,Chinese,South Indian,North Indian,Tandoor",Road No 12,62,Biryani,0.7386046511627907,0.6446511627906977,0.3418604651162791,62.6372093023256,Watch
354818,Golconda Fort,Hyderabad,Saira Home Made Food,300.0,4.4,50,Indian,Tolichowki,86,Indian,0.9962790697674418,0.0604651162790698,0.7832558139534884,62.6139534883721,Watch
312803,Kothapet,Hyderabad,Zest Kitchen,250.0,3.7,100,"Indian,North Indian,Chinese,Biryani,Tandoor",Roadnumber1Srkpuram,63,Indian,0.7623255813953488,0.6102325581395349,0.3418604651162791,62.5,Watch
395765,Kothapet / Dilsukhnagar,Hyderabad,Potful - Claypot Biryanis,500.0,4.0,500,"Biryani,Kebabs,Mughlai,North Indian",Kothapet & Dilsukhnagar,77,Biryani,0.9734883720930232,0.4190697674418604,0.1776744186046511,62.0279069767442,Watch
432009,Somajiguda & Khairtabad,Hyderabad,Baker'S Valley Cake House,250.0,2.9,80,"Pizzas,Fast Food",Somajiguda & Khairtabad,46,Pizzas,0.4497674418604651,0.8539534883720931,0.5911627906976744,61.95116279069768,Watch
441042,Himayath Nagar,Hyderabad,New Royal Kitchen,200.0,2.9,80,Italian  Beverages,Himayath Nagar,46,Italian  Beverages,0.4497674418604651,0.8539534883720931,0.5911627906976744,61.95116279069768,Watch
452730,Banjarahills,Hyderabad,Grand Chicken Haleem,150.0,2.9,80,Hyderabadi,Red Hills,46,Hyderabadi,0.4497674418604651,0.8539534883720931,0.5911627906976744,61.95116279069768,Watch
394267,Kothapet / Dilsukhnagar,Hyderabad,Hasrat Catering India,300.0,2.9,80,Indian,Kothapet & Dilsukhnagar,46,Indian,0.4497674418604651,0.8539534883720931,0.5911627906976744,61.95116279069768,Watch
383392,Kothapet / Dilsukhnagar,Hyderabad,Belly'S Icecreams And Thickshakes,300.0,2.9,80,"Beverages,Ice Cream",Kothapet & Dilsukhnagar,46,Beverages,0.4497674418604651,0.8539534883720931,0.5911627906976744,61.95116279069768,Watch
448270,Charminar,Hyderabad,Msa Juices Shawarma Fruits,200.0,2.9,80,"Beverages,Juices,Indian",Charminar,46,Beverages,0.4497674418604651,0.8539534883720931,0.5911627906976744,61.95116279069768,Watch
454548,Santoshnagar / Saidabad,Hyderabad,Ms Crunchy Bites,200.0,2.9,80,"Pizzas,Fast Food,Beverages",Santoshnagar & Saidabad,46,Pizzas,0.4497674418604651,0.8539534883720931,0.5911627906976744,61.95116279069768,Watch
300360,Kiran Nagar,Hyderabad,Barbeque Nation,600.0,3.4,100,"North Indian,Chinese,Biryani",Kothapet,60,North Indian,0.6948837209302325,0.6804651162790698,0.3418604651162791,61.923255813953496,Watch
238578,West Marredpally,Hyderabad,The Starter,250.0,4.4,20,Chaat  Street Food  Beverages  Home Food  Salads  Snacks,Kharkhana & Trimulgherry,72,Chaat  Street Food  Beverages  Home Food  Salads  Snacks,0.9204651162790698,0.0604651162790698,0.9176744186046512,61.89069767441862,Watch
58289,Punjagutta,Hyderabad,Baguette Salads,200.0,3.8,100,"Healthy Food,North Indian,Beverages",Rd No:3,64,Healthy Food,0.7855813953488372,0.5586046511627907,0.3418604651162791,61.739534883720935,Watch
285101,Kavadiguda,Hyderabad,Okra - Marriott,1000.0,3.9,500,"North Indian,Chinese,Biryani",Kavadiguda,70,North Indian,0.9013953488372092,0.4958139534883721,0.1776744186046511,61.46976744186047,Watch
4252,Chandrapuri Colony,Hyderabad,Hotel Sitara Grand - Dhanturi Group Of Hotels,300.0,3.8,1000,"Biryani,Chinese,South Indian,North Indian,Tandoor",L B Nagar,70,Biryani,0.9013953488372092,0.5586046511627907,0.0674418604651162,61.46279069767442,Watch
322733,Kothapet,Hyderabad,Kings Natraj Bakers,300.0,4.0,20,Fast Food,Manikonda,56,Fast Food,0.6297674418604651,0.4190697674418604,0.9176744186046512,61.36046511627906,Watch
81049,Banjara Hills,Hyderabad,Creamy N Creamy Ice Stone,150.0,3.8,50,"Desserts,Fast Food,Beverages,Hyderabadi",Sufi Chambers Road,53,Desserts,0.5804651162790697,0.5586046511627907,0.7832558139534884,61.337209302325576,Watch
416547,Nallakunta / Vidyanagar,Hyderabad,Sandwich Bristo,250.0,2.9,80,"European,Snacks,Fast Food",Nallakunta & Vidyanagar,45,European,0.4274418604651163,0.8539534883720931,0.5911627906976744,60.946511627906986,Watch
394087,Charminar,Hyderabad,Italian Hub,250.0,2.9,80,"European,American,Chinese",Charminar,45,European,0.4274418604651163,0.8539534883720931,0.5911627906976744,60.946511627906986,Watch
437438,Himayath Nagar,Hyderabad,H.S.Kitchens Chilli And Garlic,300.0,2.9,80,Fast Food  Desserts,Himayath Nagar,45,Fast Food  Desserts,0.4274418604651163,0.8539534883720931,0.5911627906976744,60.946511627906986,Watch
416564,Nallakunta / Vidyanagar,Hyderabad,Emi Burger,400.0,2.9,80,"Snacks,Beverages,Fast Food",Nallakunta & Vidyanagar,45,Snacks,0.4274418604651163,0.8539534883720931,0.5911627906976744,60.946511627906986,Watch
437283,Nallakunta / Vidyanagar,Hyderabad,Arbab Kitchen,280.0,2.9,80,"Biryani,Chinese,Seafood",Nallakunta & Vidyanagar,45,Biryani,0.4274418604651163,0.8539534883720931,0.5911627906976744,60.946511627906986,Watch
439720,Charminar,Hyderabad,Eat N Treat,250.0,2.9,80,Sweets,Charminar,45,Sweets,0.4274418604651163,0.8539534883720931,0.5911627906976744,60.946511627906986,Watch
177553,Tarnaka,Hyderabad,Rs Fast Food Center,150.0,3.8,100,"Chinese,Fast Food",Nacharam Main Road,63,Chinese,0.7623255813953488,0.5586046511627907,0.3418604651162791,60.69302325581396,Watch
371809,Nagole,Hyderabad,Cake For You,250.0,4.4,20,"Bakery,Desserts",Kothapet & Dilsukhnagar,69,Bakery,0.8869767441860466,0.0604651162790698,0.9176744186046512,60.38372093023256,Watch
373737,Kothapet,Hyderabad,Viyaala Vaari Vindhu,300.0,4.0,50,South Indian,Kothapet & Dilsukhnagar,58,South Indian,0.6665116279069767,0.4190697674418604,0.7832558139534884,60.325581395348834,Watch
21966,Somajiguda,Hyderabad,Verandah-The Park Hyderabad,550.0,4.0,50,"Indian,Chinese,Biryani,Snacks,Desserts",Raj Bhavan Road,58,Indian,0.6665116279069767,0.4190697674418604,0.7832558139534884,60.325581395348834,Watch
229977,Balkampet,Hyderabad,Persis Cafe,300.0,4.2,50,Indian,Ameerpet,66,Indian,0.8223255813953488,0.2167441860465115,0.7832558139534884,60.25581395348837,Watch
28067,Banjara Hills,Hyderabad,Sahib Sindh Sultan,1000.0,4.2,50,"North Indian,Biryani",City Center Mall,66,North Indian,0.8223255813953488,0.2167441860465115,0.7832558139534884,60.25581395348837,Watch
404322,Nallakunta / Vidyanagar,Hyderabad,Pizza And Burgers,300.0,3.3,20,"Fast Food,Pizzas,Beverages",Nallakunta & Vidyanagar,43,Fast Food,0.3916279069767442,0.6916279069767441,0.9176744186046512,60.18372093023257,Watch
27081,Banjara Hills,Hyderabad,Aromas Of Asia,1000.0,4.1,50,"Pan-Asian,Chinese",Road No 1,62,Pan-Asian,0.7386046511627907,0.3218604651162791,0.7832558139534884,60.16744186046512,Watch
415809,Kothapet / Dilsukhnagar,Hyderabad,Laddu Ji,200.0,2.9,80,Sweets,Kothapet & Dilsukhnagar,44,Sweets,0.407906976744186,0.8539534883720931,0.5911627906976744,60.06744186046512,Watch
32566,Khairtabad,Hyderabad,Salt & Pepper-The Central Court Hotel,250.0,2.9,80,"North Indian,Chinese,Continental,Seafood",Lakdikapul Main Road,44,North Indian,0.407906976744186,0.8539534883720931,0.5911627906976744,60.06744186046512,Watch
451543,Nallakunta / Vidyanagar,Hyderabad,Brook Bite Brownie,200.0,2.9,80,Desserts,Nallakunta & Vidyanagar,44,Desserts,0.407906976744186,0.8539534883720931,0.5911627906976744,60.06744186046512,Watch
389482,Charminar,Hyderabad,Fancy Ice Cream,40.0,2.9,80,Ice Cream  Desserts,Charminar,44,Ice Cream  Desserts,0.407906976744186,0.8539534883720931,0.5911627906976744,60.06744186046512,Watch
463512,Nallakunta / Vidyanagar,Hyderabad,That Idly Place,150.0,2.9,80,"South Indian,Indian,Snacks",Nallakunta & Vidyanagar,44,South Indian,0.407906976744186,0.8539534883720931,0.5911627906976744,60.06744186046512,Watch
431055,Nallakunta / Vidyanagar,Hyderabad,Momos And Pizza Hub,400.0,2.9,80,"Pizzas,Fast Food,Chinese",Nallakunta & Vidyanagar,44,Pizzas,0.407906976744186,0.8539534883720931,0.5911627906976744,60.06744186046512,Watch
439660,Kothapet / Dilsukhnagar,Hyderabad,Ys Mandi,400.0,2.9,80,"Arabian,Kebabs,Biryani",Kothapet & Dilsukhnagar,44,Arabian,0.407906976744186,0.8539534883720931,0.5911627906976744,60.06744186046512,Watch
330456,Tolichowki,Hyderabad,Sounds Cheesy,300.0,4.1,100,Indian,Tolichowki,73,Indian,0.932093023255814,0.3218604651162791,0.3418604651162791,60.04651162790699,Watch
434070,Vanasthalipuram,Hyderabad,Subbayya Gari Hotel,250.0,3.9,500,South Indian,Vanasthalipuram,68,South Indian,0.8665116279069768,0.4958139534883721,0.1776744186046511,59.900000000000006,Watch
429087,Himayath Nagar,Hyderabad,Balaji Family Dhaba,350.0,3.4,50,Indian  Chinese,Himayath Nagar,46,Indian  Chinese,0.4497674418604651,0.6804651162790698,0.7832558139534884,59.72093023255813,Watch
367602,Banjara Hills,Hyderabad,Ciro'S Pizzeria,1000.0,3.9,100,"Pizzas,Italian,Continental,American,Desserts",Khairatabad,64,Pizzas,0.7855813953488372,0.4958139534883721,0.3418604651162791,59.54186046511629,Watch
351193,Hakimpet,Hyderabad,Haleem House,200.0,3.9,100,"North Indian,Chinese,Biryani",Tolichowki,64,North Indian,0.7855813953488372,0.4958139534883721,0.3418604651162791,59.54186046511629,Watch
429207,Banjara Hills,Hyderabad,Kouzina Kafe -The Food Court,200.0,4.2,50,"Bakery,Ice Cream,Desserts,Beverages,American,Fast Food",Banjara Hills,65,Bakery,0.8037209302325582,0.2167441860465115,0.7832558139534884,59.4186046511628,Watch
11162,Dilsukhnagar,Hyderabad,Desi Pizza,200.0,3.9,20,Pizzas,P And T Colony Road,50,Pizzas,0.5255813953488372,0.4958139534883721,0.9176744186046512,59.35813953488371,Watch
452890,Santoshnagar / Saidabad,Hyderabad,Hotel Sahara,200.0,2.9,80,"South Indian,Chinese,Biryani",Santoshnagar & Saidabad,43,South Indian,0.3916279069767442,0.8539534883720931,0.5911627906976744,59.33488372093024,Watch
414556,Himayath Nagar,Hyderabad,House Of Burger,150.0,2.9,80,"Fast Food,Beverages",Nampally,43,Fast Food,0.3916279069767442,0.8539534883720931,0.5911627906976744,59.33488372093024,Watch
459972,Himayath Nagar,Hyderabad,Agra Sweet House,180.0,2.9,80,"Sweets,Snacks",Himayath Nagar,43,Sweets,0.3916279069767442,0.8539534883720931,0.5911627906976744,59.33488372093024,Watch
450868,Nallakunta / Vidyanagar,Hyderabad,All About Garlic Bread,300.0,2.9,80,Fast Food,Nallakunta & Vidyanagar,43,Fast Food,0.3916279069767442,0.8539534883720931,0.5911627906976744,59.33488372093024,Watch
381343,Nallakunta / Vidyanagar,Hyderabad,Tasty Inn Hyderabadi Biryani,250.0,2.9,80,"Biryani,Indian,Chinese,Seafood",Nallakunta & Vidyanagar,43,Biryani,0.3916279069767442,0.8539534883720931,0.5911627906976744,59.33488372093024,Watch
416540,Nallakunta / Vidyanagar,Hyderabad,I Love Combos,300.0,2.9,80,"Continental,Pizzas,Beverages,Fast Food",Nallakunta & Vidyanagar,43,Continental,0.3916279069767442,0.8539534883720931,0.5911627906976744,59.33488372093024,Watch
429823,Nallakunta / Vidyanagar,Hyderabad,The Cheese Lovers,280.0,2.9,80,"Pizzas,Beverages,Fast Food",Nallakunta & Vidyanagar,43,Pizzas,0.3916279069767442,0.8539534883720931,0.5911627906976744,59.33488372093024,Watch
